あかぎ	赤城 赤木 赤来
あかぎぬ	赤絹 赤衣
あかぎり	赤桐 赤霧
あかく	朱く 紅く 赤く 赫く
あかぐみ	紅組 赤組
あかぐるま	赤俥 赤車
あかけ	赤け 赤気
あかご	赤児 赤子
あかさ	明かさ 明さ 証さ 赤佐
あかさか	赤坂 赤阪
あかさき	赤埼 赤崎 赤碕
あかさび	赤さび 赤サビ 赤錆 赤錆び
あかざ	藜 赤座
あかざわ	赤沢 赤澤
あかし	明かし 明し 明石 紅し 証 証し 證 赤し 赤司 赤石 飽かし
あかしお	赤塩 赤潮
あかしや	明石や 明石家
あかじ	朱地 赤児 赤兒 赤地 赤字
あかす	明かす 明す 空かす 証す 赤須 飽かす
あかすぐり	赤すぐり 赤スグリ
あかすり	垢すり 垢擦り
あかせ	明かせ 赤瀬 飽かせ
あかぞなえ	赤備 赤備え
あかだし	赤だし 赤出汁
あかだすき	赤だすき 赤襷
あかちゃけ	赤ちゃけ 赤茶け
あかつ	赤津 頒つ
あかつき	明月 暁 暁月 曉
あかとんぼ	赤とんぼ 赤トンボ 赤蜻蛉
あかな	赤名 赤穴
あかぬけ	あか抜け アカ抜け 垢抜け
あかね	明音 暁音 朱子 朱音 茜 赤根
あかねいろ	あかね色 茜色
あかねぐも	あかね雲 茜雲
あかねぞら	あかね空 茜空
あかねや	茜屋 茜谷
あかはげ	赤兀 赤禿
あかはた	赤旗 赤畑
あかはだ	赤肌 赤膚
あかば	赤羽 赤葉
あかばね	赤埴 赤羽 赤羽根
あかばら	赤バラ 赤薔薇
あかひげ	赤ひげ 赤ヒゲ 赤髭 赤髯 赤鬚
あかふく	赤服 赤福
あかふんどし	赤ふんどし 赤フンドシ 赤褌
あかべこ	赤べこ 赤ベコ
あかぼう	赤帽 赤棒
あかま	赤ま 赤間 赤魔 赤麻
あかまがせき	赤間が関 赤間ヶ関 赤間関
あかまる	赤まる 赤マル 赤丸
あかまろ	赤麻呂 赤麿 阿歌麿
あかみ	赤み 赤味 赤実 赤海 赤見 赤身
あかみね	赤峯 赤峰 赤嶺
あかむし	赤虫 赤蟲
あかむらさき	紅紫 赤むらさき 赤紫
あかめ	火眼金睛 赤め 赤女 赤目 赤眼 赤芽
あからさま	明らさま 白地
あからむ	明らむ 赤らむ
あからめ	あから目 赤らめ
あかり	安可里 明かり 明り 明梨 明里 星里 有可里 朱理 朱莉 灯 灯り 燈 紅里 茜里
あかりとり	あかり取り 明かりとり 明かり取り 明かり採り 明りとり 明り取り 明り採り
あかりまど	明かり窓 明り窓
あかる	明 明かる 明る 開かる
あかるい	明い 明かるい 明るい
あかるく	明かるく 明く 明るく
あかるみ	明るみ
あかるめ	明るめ
あかん	赤ん 阿寒
あかんぼう	赤んぼう 赤ん坊 赤ン坊
あが	上が 安賀 阿伽 阿賀
あがき	足掻き
あがた	安形 安県 阿形 阿方
あがたい	県居 縣居
あがっ	アガっ 上がっ 和了っ 挙がっ 挙っ 揚がっ 揚っ 騰がっ
あがつま	上妻 吾妻 我妻
あがない	購い 贖い
あがなう	購う 贖う
あがなえ	購え 贖え
あがなえる	購える 贖える
あがなおう	購おう 贖おう
あがなっ	購っ 贖っ
あがなわ	購わ 贖わ
あがら	アガら 上がら 和了ら 挙がら 挙ら 揚がら 揚ら 食ら 騰ら
あがり	アガり 上がり 上り 上利 和了り 挙がり 挙り 揚がり 揚り 殯 騰がり
あがりうま	上がり馬 上馬
あがりかまち	上がり框 上り框 上框
あがりこま	上がりこま 上がり込ま
あがりこみ	上がりこみ 上がり込み
あがりこむ	上がりこむ 上がり込む 上り込む
あがりこん	上がりこん 上がり込ん 上り込ん
あがりめ	上がりめ 上がり目
あがる	アガる 上がる 和了る 挙がる 挙る 揚がる 揚る 食る 騰がる
あがれ	アガれ 上がれ 和了れ 揚がれ
あがれる	上がれる 和了れる
あがわ	吾川 阿川
あき	亜季 亜希 亜樹 亜紀 亜貴 倦 倦き 厭き 安岐 安紀 安芸 安藝 安騎 愛来 明き 明希 晶紀 秋 秋紀 空き 開き 阿基 阿紀 飽き
あきあき	飽きあき 飽き飽き
あきいえ	章家 顕家
あきえ	あき江 明恵 明枝 明江 昭恵 昭江 晶恵 秋枝 秋江 秋絵 章恵 章枝 章江 顕恵 麗衣
あきお	亜紀夫 圭男 安騎夫 彬夫 彰夫 彰男 彰雄 明夫 明央 明生 明男 明郎 明雄 昭夫 昭朗 昭生 昭男 昭郎 昭雄 晃央 晃男 晶夫 晶雄 暁夫 暁生 暁男 皓雄 秋夫 秋尾 秋生 秋男 秋雄 章大 章夫 章生 章男 章雄 顕雄
あきかず	明一 昭和
あきかた	顕方 顕賢
あきかつ	明克 詮勝
あきかね	章兼 顕兼
あきかわ	明川 秋川
あきかん	空かん 空きカン 空き缶 空カン 空缶 空罐
あきぎり	秋桐 秋霧
あきくさ	秋艸 秋草
あきくち	秋口 開き口
あきこ	あき子 アキ子 亜季子 亜希子 亜樹子 亜紀子 亜貴子 安喜子 安希子 安紀子 安芸子 尭子 彬子 彰子 旭子 明子 明希子 昭子 昶子 晃子 晶子 暁子 曄子 曉子 朗子 燁子 璋子 章子 賛子 阿紀子 顕子
あきごろ	秋ごろ 秋頃
あきさけ	秋さけ 秋サケ 秋鮭
あきさだ	秋定 顕定
あきざね	昭実 秋実
あきしま	昭島 秋島
あきす	空き巣 空巣
あきすえ	秋末 顕季
あきすけ	顕助 顕輔
あきすみ	アキ隅 空き隅
あきぞう	明蔵 秋蔵
あきた	明田 秋田 阿喜多 飽田 齶田
あきたか	明隆 昭孝 昭隆 昭高 顕孝
あきたら	飽きたら 飽き足ら
あきたり	飽きたり 飽き足り
あきだる	空き樽 空樽
あきち	あき地 明き地 空き地 空地
あきつ	安芸津 秋津 開津 阿木津
あきつぐ	明次 明継
あきつしま	秋津島 秋津洲
あきつね	明恒 秋経
あきつみかみ	明つ御神 現御神
あきてる	旭輝 顕輝
あきと	朗人 照史
あきとし	彰俊 彰利 彰敏 明俊 明利 明敏 昭俊 昭利 晃年 晃敏
あきとも	全智 明友 昭友 秋友 鑑寛
あきな	明奈 明菜 明那 秋菜
あきない	商い
あきなが	秋永 顕長
あきなり	明成 秋成 章成 顕成
あきの	安藝 安騎野 彰乃 昭乃 秋乃 秋野 阿騎野
あきのぶ	彰信 彰布 明伸 明信 明順 昭伸 昭信 昭修 昭宣 昭延 秋信 章伸 顕信
あきのり	信宣 彰則 徹訓 成玄 明典 明則 明勅 明徳 明憲 明範 明紀 明訓 昭典 昭則 昭徳 昭憲 昭範 昭紀 晃教 晶則 秋則 章則 章徳 章紀 聡徳 顕憲 顕智 顕範
あきはぎ	秋はぎ 秋萩
あきば	秋場 秋庭 秋葉
あきばれ	秋晴 秋晴れ
あきひこ	彰彦 明彦 昭彦 晃彦 晶彦 暁彦 秋彦 章彦
あきひさ	彰久 明久 昭久 晃久 章久 鑑久
あきひで	哲英 彰英 明英 昭秀 昭英 晃英
あきひと	彰人 彰仁 明人 明仁 昭人 昭仁 晶人 秋人 章人 章仁 顕仁
あきひろ	亮廣 彰啓 彰宏 彰弘 彰洋 彰浩 明博 明大 明宏 明寛 明広 明廣 明弘 明拓 明洋 明浩 明裕 昭博 昭宏 昭広 昭弘 昭洋 昭浩 昭裕 晃啓 晃宏 晃広 晃弘 晃洋 晃浩 晶弘 秋広 章博 章宏 章弘 章泰 章洋 章浩 章裕 聡寛 誠仁 輝裕
あきびん	あきビン 空きびん 空きビン 空き瓶 空壜 空瓶
あきふさ	詮房 顕房
あきふみ	明文 昭文 晃史 暁史 秋章 章文
あきべや	空き部屋 空部屋
あきほ	明歩 明穂 晶穂 秋保 秋穂
あきまき	秋まき 秋蒔き
あきまさ	明正 昭正 秋正
あきまつり	秋まつり 秋祭り
あきみ	秋巳 秋海 秋美
あきみち	昌道 昭道 秋道 顕道
あきみつ	彬光 明光 昭光 秋光 章光 顕光
あきもと	秋元 秋本 穐本
あきもの	秋もの 秋物
あきや	敬也 明也 昭也 晃也 秋哉 秋谷 空き家 空家 空屋
あきやしき	空き屋敷 空屋敷
あきやす	明保 明恭 昭康 章恭 顕泰
あきやま	楓山 秋山 穐山 龝山
あきゆき	彰之 明之 昭之 昭如 昭幸 晶之 秋雪 章之
あきょう	阿嬌 阿膠
あきよ	亨代 明世 明代 昭世 昭代 晃世 晃代 晶代 暁代 秋代 章代
あきよし	彰良 明善 明好 明慶 明義 明良 昭善 昭嘉 昭義 昭良 晃良 秋吉 秋好 秋義 章吉 章義 顕義 顕能
あきより	章頼 顕頼
あきら	亜喜良 全 叡 哲 宙 彬良 彰 彰良 日明 旦 旭 旻 明 明楽 昭 昭良 昱 晁 晃 晄 晟 晶 暁良 暉 暲 曄 朖 朗 煇 熙 瑛 璋 皓 秋良 章 鑑 阿伎良 陽 顕彰 顯
あきらか	彰か 彰らか 明か 明きらか 明らか 顕か 顕らか
あきらめ	断め 明め 明らめ 諦め
あきらめがお	あきらめ顔 諦め顔
あきらめる	明らめる 諦める
あきる	厭きる 飽きる
あきれ	呆れ 飽きれ
あきれかえっ	あきれ返っ 呆れかえっ 呆れ返っ
あきれかえら	呆れかえら 呆れ返ら
あきれかえり	あきれ返り 呆れかえり 呆れ返り
あきれかえる	あきれ返る 呆れかえる 呆れ返る
あきれがお	あきれ顔 呆れ顔
あきれる	呆れる 飽きれる
あきわく	空き枠 空枠
あぎ	安義 阿木
あぎょう	あ行 ア行 阿形
あく	安久 悪 惡 明 明く 灰汁 空く 阿久
あくい	悪意 悪衣 鮎喰
あくえき	悪液 悪疫
あくぎゃく	悪虐 悪逆
あくさい	悪妻 悪才
あくさく	悪作 握索
あくさわ	愛久澤 阿久澤
あくしつ	悪疾 悪質
あくしゅ	悪手 悪趣 握手
あくしゅう	悪習 悪臭
あくしょ	悪所 悪書
あくしん	悪心 悪神 悪臣 惡神
あくじ	悪事 悪字 握持
あくせい	悪声 悪性 悪政
あくせん	悪戦 悪銭
あくそう	悪僧 悪相
あくたれ	悪たれ
あくだま	悪玉 悪魂
あくつ	安久津 明津 阿久津
あくと	悪徒 阿克陶 飽戸
あくとう	悪党 悪投
あくどう	悪童 悪道
あくぬき	あく抜き アク抜き 灰汁抜き
あくば	悪婆 悪罵
あくび	惡日 欠 欠伸
あくほう	悪報 悪法
あくま	悪魔 惡魔
あくまで	アクマで 飽くまで 飽く迄 飽迄
あくらつ	悪らつ 悪辣
あくる	明くる 明る
あくるとし	あくる年 明くる年
あくるひ	あくる日 明くる日
あくわ	阿久和 阿桑
あぐい	安居院 阿久比
あぐら	胡坐 胡座 趺坐
あぐり	あぐ里 亜久里 安久利 阿久理
あぐりあみ	あぐり網 揚繰網
あけ	明 明け 暁け 朱 空け 開け
あけい	亜型 阿契
あけがた	あけ方 明け方 明方
あけがらす	明烏 暁烏
あけくれ	明けくれ 明け暮れ
あけくれる	明けくれる 明け暮れる
あけち	明地 明智
あけっぴろげ	開けっぴろげ 開けっ広げ
あけの	明野 朱乃 朱野
あけはなし	明け放し 開け放し
あけはなた	明け放た 開け放た
あけひろげ	明け広げ 開け広げ
あけび	木通 通草
あけぼのすぎ	あけぼの杉 曙杉
あけぼのちょう	あけぼの町 明保野町 曙町
あけみ	明美 昭美 晶美 暁美 曙海 曙覧 朱実 朱實 朱海 朱美 朱見 緋美
あけよう	明けよう 空けよう 開けよう
あける	明ける 空ける 開ける
あけれ	明けれ 空けれ 開けれ
あけわたさ	明け渡さ 明渡さ 開け渡さ
あけわたし	あけ渡し 明け渡し 明渡 明渡し 空け渡し 開け渡し
あけわたす	あけ渡す 明け渡す 明渡す 空け渡す 開け渡す
あけわたせ	明け渡せ 明渡せ
あげ	上げ 呈げ 安下 挙げ 揚 揚げ 擧げ 舉げ
あげあし	上げ足 揚げ足
あげいた	上げ板 上板 揚げ板
あげおろし	上げ下ろし 揚げ降ろし
あげく	あげ句 挙げ句 挙句 揚げ句 揚句
あげしお	上げ潮 上潮
あげせん	揚げせん 揚げ煎
あげそば	揚げそば 揚げ蕎麦
あげぞこ	上げ底 上底
あげだい	揚げ代 揚代
あげだし	揚げだし 揚げ出し 揚出し
あげだま	あげ玉 揚げ玉
あげなべ	揚げ鍋 揚鍋
あげはま	揚げ浜 揚浜
あげひばり	揚げひばり 揚げ雲雀 揚雲雀
あげぶた	上げ蓋 上蓋
あげまき	揚巻 総角
あげまく	揚げ幕 揚幕
あげもの	揚げもの 揚げ物 揚物
あげや	揚げ屋 揚屋
あげよ	上げよ 挙げよ 揚げよ
あげよう	上げよう 挙げよう 揚げよう
あげる	上げる 挙げる 揚げる 擧げる
あげれ	上げれ 挙げれ
あげれる	上げれる 挙げれる
あげろ	上げろ 挙げろ 揚げろ
あげん	上げん 挙げん 揚げん
あこ	亜古 亜子 亜湖 海子 阿古
あこう	赤う 赤穂 阿光 阿江 阿衡 雀榕
あこがれ	憧れ 憧憬れ 憬れ
あこがれる	憧れる 憧憬れる 憬れる
あご	吾子 英虞 阿児 阿胡 阿護 頤 顋 顎
あごさき	あご先 顎先
あごした	あご下 顎下
あごひげ	あごヒゲ あご髭 顎ひげ 顎ヒゲ 顎髭 顎鬚
あさ	厚狭 安佐 晨 朝 浅 淺 阿佐 麻
あさい	朝井 朝夷 浅い 浅井 淺井 麻井
あさいち	あさイチ 朝いち 朝一 朝市 浅一
あさいり	浅煎り 麻入り
あさえ	朝恵 朝枝 朝江 浅江 麻恵
あさお	朝夫 朝於 朝生 朝男 浅夫 浅尾 浅雄 淺尾 阿佐緒 麻生 麻苧 麻郎
あさおか	朝丘 朝岡 浅丘 浅岡 麻丘
あさおり	麻織 麻織り
あさか	安積 安積香 朝加 朝夏 朝賀 朝霞 朝香 浅賀 浅香 阿坂
あさかつ	朝活 朝獦
あさかり	朝猟 浅かり
あさかわ	朝川 朝河 浅川 淺川 麻川
あさがけ	朝駆け 朝駈け
あさがた	朝がた 朝型 朝方 浅型
あさがや	阿佐ケ谷 阿佐ヶ谷 阿佐谷
あさがゆ	朝がゆ 朝粥
あさき	朝木 朝樹 浅 浅き 麻喜
あさきた	安佐北 朝北
あさぎ	浅木 浅葱 浅黄 麻木
あさくさ	浅草 淺草
あさくら	朝倉 浅倉 麻倉
あさげ	朝げ 朝餉 阿佐慶
あさこ	あさ子 アサ子 亜佐子 亜沙子 朝子 浅子 淺子 阿佐子 麻児 麻子
あさごはん	朝ごはん 朝ご飯 朝御飯
あさざくら	朝桜 朝櫻
あさしお	朝汐 朝潮
あさじ	朝二 朝地 朝治 浅地 浅次 浅治 浅茅 麻地 麻寺
あさじろう	朝次郎 浅二郎 浅次郎 淺次郎
あさたろう	朝太郎 浅太郎 麻太郎
あさだ	朝田 浅田 淺田 麻田
あさだち	朝発ち 朝立ち
あさづけ	浅漬 浅漬け
あさで	浅傷 浅手
あさと	亜郷 安里 旭人 朝人 朝戸 朝登 麻人
あさどり	朝どり 朝採り
あさなぎ	朝なぎ 朝凪
あさの	朝野 浅野 淺野 麻乃 麻野
あさのすけ	朝之助 麻之助
あさのみ	麻の実 麻実
あさはら	朝原 浅原 淺原 麻原
あさば	浅場 浅羽 浅葉 麻場
あさひ	あさ日 旭 旭日 曦 朝日 朝陽 浅緋
あさひがおか	旭が丘 旭ヶ丘 旭丘 朝日ケ丘 朝日ヶ丘
あさひだけ	旭岳 朝日嶽
あさひな	朝夷 朝夷奈 朝日奈 朝比奈
あさひも	麻ひも 麻紐
あさひやま	旭山 朝日山
あさぶき	朝吹 麻吹
あさま	朝熊 朝間 浅間
あさみ	あさ美 亜沙美 安沙美 愛砂美 朝水 朝美 浅み 浅海 浅見 淺見 阿佐美 阿佐見 阿左美 麻実 麻未 麻美
あさめ	呰女 浅め
あさめし	朝めし 朝飯
あさもと	朝元 朝本
あさもや	朝もや 朝靄
あさや	朝谷 麻谷
あさやけ	朝焼 朝焼け
あさやま	朝山 浅山
あさり	浅利 浅蜊 淺利 漁り
あさわ	朝和 浅輪
あざけっ	嘲けっ 嘲っ
あざけら	嘲けら 嘲ら
あざけり	嘲 嘲けり 嘲り
あざけりわらっ	あざけり笑っ 嘲り笑っ
あざみ	薊 鮮
あざやか	鮮か 鮮やか
あし	悪し 脚 芦 葦 葭 蘆 足
あしあと	足あと 足跡
あしあらい	足洗 足洗い
あしうら	脚裏 芦浦 足裏 蹠
あしお	芦尾 足尾
あしかけ	足かけ 足掛け
あしかせ	足かせ 足枷
あしかり	芦刈 蘆刈
あしがかり	足がかり 足掛かり 足掛り
あしがた	足がた 足型 足形
あしがため	足固 足固め
あしがらみ	足搦 足搦み
あしがわ	脚側 芦川 足側
あしき	悪き 悪しき 蘆城
あしきた	芦北 葦北
あしきり	足切 足切り
あしくび	脚首 足首
あしくみ	足組 足組み
あしげ	あし毛 芦毛 葦毛 蘆毛 足げ 足蹴
あしこし	脚腰 足腰
あしさき	脚先 足先
あしさばき	脚さばき 足さばき 足捌き
あしざま	悪しざま 悪し様
あしざわ	芦沢 芦澤 葦沢 蘆澤
あしずり	足摺 足摺り
あしたか	愛鷹 芦高 葦高
あしだ	芦田 蘆田 足駄
あしだい	足代 足台
あしつき	脚付 足つき 足付き
あしつぼ	足つぼ 足ツボ 足壺
あしで	芦手 葦手 足手
あしどめ	足どめ 足止 足止め 足留め
あしどり	脚取り 足どり 足取 足取り
あしな	芦名 芦品 葦名 蘆名 阿史那
あしなえ	足萎え 蹇
あしなが	脚長 足なが 足長
あしなみ	足並 足並み
あしならし	足ならし 足慣らし
あしの	芦野 蘆野
あしのや	葦の矢 葦矢
あしはら	あし原 アシ原 芦原 葦原 蘆原 足原
あしばや	足早 足早や 足疾
あしひき	足引 足引き
あしひれ	足ひれ 足ヒレ 足鰭
あしび	芦火 馬酔木
あしぶえ	芦笛 葦笛
あしぶみ	足ぶみ 足踏 足踏み
あしべ	芦辺 芦部 葦辺
あしまわり	足まわり 足周り 足回り 足廻り
あしもと	脚もと 脚元 足もと 足下 足元 足許
あしや	芦屋 芦谷 葦屋 蘆屋 蘆谷
あしゅう	亜州 悪しゅう 阿州
あしょう	亜相 阿承 阿証
あしわ	脚環 足環 足輪
あしわざ	足技 足業
あしん	阿信 阿莘
あじ	味 庵治 按司 網地 阿字 鯵 鰺
あじあ	亜細亜 亞細亞
あじがさわ	鯵ケ沢 鯵ヶ沢 鰺ケ沢 鰺ヶ沢
あじがわ	安治川 阿地川
あじけない	味けない 味気ない
あじさい	味菜 紫陽花
あじさか	鯵坂 鰺坂
あじつけ	味つけ 味付け
あじま	味鋺 安島
あじめぐり	味めぐり 味巡り
あじろ	網代 足代
あじわい	味い 味わい
あじわう	味う 味わう
あじわっ	味っ 味わっ
あじわわ	味わ 味わわ
あすか	あす花 明日香 明香 朱鳥 飛鳥
あすこ	安寿子 彼処 明日子
あすな	明日奈 明日菜
あすみ	明日美 飛美
あずかっ	与かっ 与っ 預かっ 預っ
あずから	与から 与ら 預から 預ら
あずかり	与かり 与り 預かり 預り
あずかりきん	預かり金 預り金 預リ金
あずかりしっ	あずかり知っ 与り知っ
あずかりしょ	預かり所 預所
あずかりしょう	預かり証 預り証
あずかりしら	あずかり知ら 与り知ら 預かり知ら
あずかりしる	あずかり知る 与り知る 預かり知る
あずかりち	預かり地 預り地
あずかりにん	預かり人 預人
あずかりもの	預かりもの 預かり物
あずかる	与かる 与る 預かる 預る
あずかれ	与かれ 与れ 預かれ 預れ
あずかれる	与れる 預かれる
あずかろう	与かろう 与ろう 預かろう
あずきあん	小豆あん 小豆餡
あずきいり	あずき入り 小豆入り
あずきいろ	あずき色 アズキ色 小豆色
あずきつぶ	あずき粒 小豆粒
あずけ	預け
あずけいれ	預け入れ 預入 預入れ
あずけいれる	預け入れる 預入れる
あずけかえ	預けかえ 預け替え
